45.442488,12.330522,0c0b0b
45.441103,12.333097,373333
45.441103,12.333097,151212
45.438092,12.335157,18191a
45.438092,12.335157,363a43
45.433033,12.331552,4e699b
45.433454,12.338075,4b4647
45.44038,12.329235,c2c4be
45.433606,12.339566,3e4424
45.456796,12.354941,534730
45.437783,12.335779,73a3d9
45.439508,12.316575,fdf2d0
45.438251,12.31849,070802
45.437851,12.323398,ababa9
45.43396,12.339342,0e0d0b
45.437911,12.331981,727e9a
45.438449,12.334942,160a07
45.438096,12.335897,060813
45.43399,12.338274,666867
45.434057,12.342131,2f3836
45.433454,12.339599,575253
45.433454,12.339599,c2e0ec
45.434298,12.339534,010101
45.429178,12.329406,0f0d16
45.439086,12.335962,c9d1dc
45.42942,12.33322,c7a696
45.435692,12.344239,4e473e
45.431671,12.328446,e4e2e8
45.431671,12.328446,a9b3c5
45.436014,12.339448,877f7a
45.436887,12.32357,4f5543
45.438273,12.328548,67420f
45.434478,12.354812,090908
45.425247,12.353632,eacb99
45.438077,12.336021,293033
45.437546,12.335688,87acca
45.432852,12.337582,a5d3f4
45.432852,12.337582,545351
45.432189,12.343676,ebe3d5
45.425247,12.353632,37190e
45.431346,12.332239,a2c4e0
45.439176,12.325973,7db6e6
45.443911,12.328687,191714
45.440569,12.332013,0c0606
45.440373,12.332442,251c17
45.438599,12.3267,4a7ea1
45.432788,12.325013,847c76
45.43108,12.33529,9e9b98
45.43404,12.33243,857d76
45.43391,12.33861,7c7777
45.434211,12.33821,757a84
45.433775,12.338918,979ca2
45.434493,12.339186,8cb3e1
45.429599,12.312959,b8bcb3
45.434298,12.337764,2c241c
45.431068,12.334009,c3ccd5
45.432957,12.326177,7d7a74
45.433146,12.352012,63635e
45.433816,12.34978,6d6360
45.435321,12.351046,665d55
45.435065,12.351127,8b9fc3
45.435035,12.340446,464b4b
45.431068,12.333521,d5dae2
45.434211,12.339095,673d18
45.433387,12.339717,5b5a5c
45.434493,12.339186,8196b8
45.433966,12.339701,a6a19d
45.434553,12.34057,111111
45.431004,12.33278,757e8b
45.438122,12.335811,11110e
45.438762,12.334454,232121
45.438513,12.334991,534942
45.431501,12.332072,837f78
45.419246,12.373454,979d9d
45.434019,12.338703,0a0a09
45.431606,12.33056,1a1f20
45.445484,12.32666,d6e3e1
45.436646,12.329406,16130d
45.445484,12.32666,d0c1b2
45.438049,12.31822,5a5a54
45.436014,12.339448,5c5a51
45.434034,12.338338,797d86
45.434779,12.33035,4c4d4a
45.436044,12.310523,87b7f0
45.46013,12.249755,6aa9e6
45.437768,12.335211,595a69
45.434779,12.33035,b3acb3
45.439417,12.327346,232023
45.433522,12.340285,4e9bde
45.434418,12.338848,075dd2
45.433424,12.33992,07308b
45.433838,12.34286,060606
45.433921,12.343246,040404
45.433921,12.343246,060506
45.433778,12.339577,3e4e5f
45.437715,12.336187,b4c5d2
45.438092,12.335908,0a0e14
45.433861,12.344727,429deb
45.439899,12.330093,363836
45.437008,12.323913,272a27
45.44038,12.32932,211a16
45.43749,12.332153,100d0d
45.445484,12.32666,10100b
45.430119,12.354072,2f2d24
45.433509,12.339599,1f1810
45.437887,12.335544,3e3e42
45.457188,12.357441,534438
45.457091,12.357227,8b98ab
45.453615,12.355714,5c6273
45.430151,12.354716,2a261e
45.434239,12.338279,3a5080
45.434239,12.338237,150f0d
45.43366,12.339149,0d0c0d
45.438681,12.351669,0f0303
45.436352,12.362323,0c0c0c
45.434117,12.338762,27272c
45.4363,12.331423,d4d0c2
45.441371,12.325689,777775
45.437911,12.320652,f8f8f8
45.431346,12.332239,d3dde1
45.43749,12.332153,0f0f0f
45.436948,12.332453,080806
45.433108,12.33557,58645c
45.438251,12.31849,4a4846
45.438049,12.31822,020202
45.438092,12.335157,af7c7e
45.441404,12.321252,595252
45.440139,12.335329,ac480f
45.433033,12.331552,768387
45.433454,12.338075,131313
45.43749,12.332153,f7f6f4
45.436983,12.331895,101007
45.445484,12.32666,a78075
45.44038,12.334814,070f08
45.43502,12.327475,e9bf94
45.434659,12.338075,ede6ea
45.434632,12.327346,f3f4f2
45.435562,12.332668,0a0908
45.411466,12.372493,95b6e3
45.435562,12.332668,a0a3a4
45.435562,12.332668,947a7c
45.427551,12.321724,b0c4e8
45.445484,12.32666,1b1c1e
45.433966,12.336401,77706c
45.43834,12.336026,999995
45.444054,12.325061,8b8888
45.445356,12.326134,0d1211
45.434147,12.338204,0e0d0b
45.434147,12.338204,323c44
45.435935,12.323269,b79e8a
45.435935,12.323269,9e9b98
45.429118,12.313914,97adba
45.433755,12.337566,46413b
45.434143,12.340473,7e8080
45.434079,12.340849,525253
45.433755,12.342731,615e62
45.434087,12.336729,594e46
45.438969,12.335709,5f5b44
45.440313,12.33321,4f3b33
45.434486,12.339599,3f71af
45.430744,12.330951,568396
45.438333,12.335071,454e5b
45.430985,12.329235,393c3a
45.443151,12.32666,30729e
45.445484,12.32666,d8dbd9
45.431708,12.357902,141413
45.433876,12.351036,171110
45.431105,12.353267,d0c8d1
45.428334,12.358245,17211e
45.431708,12.357902,211d19
45.436044,12.341594,161817
45.431986,12.357084,bdb6a9
45.434087,12.339224,9eb0b6
45.432913,12.327003,415e4a
45.431361,12.328997,24313e
45.450877,12.339482,fe9701
45.432415,12.336165,dfe5ea
45.455675,12.353439,ae892a
45.434162,12.338526,aebbce
45.433515,12.33726,0b0a0c
45.438077,12.335779,7b7d70
45.438077,12.335779,2b1c13
45.433883,12.337603,2b2013
45.432204,12.336466,2f2816
45.433274,12.330007,1e1e1b
45.433274,12.330007,5e5c5d
45.433816,12.338376,98634d
45.438062,12.3355,666d6d
45.433274,12.330007,131513
45.438062,12.3355,252427
45.437113,12.332496,5a5c55
45.434659,12.338848,969baf
45.433962,12.339706,d6d2cd
45.434414,12.339234,5e575a
45.434414,12.339234,404139
45.434478,12.336616,fafaf6
45.433635,12.337989,080609
45.43496,12.336616,090711
45.433635,12.335586,100f0e
45.434358,12.337303,eceae2
45.432521,12.32799,8ba2b5
45.434177,12.350864,7eb0f3
45.439417,12.330265,554b3a
45.442127,12.319407,a7a6a4
45.43394,12.337775,8ea8db
45.438251,12.31849,a5a19a
45.434057,12.328205,edf1f6
45.441464,12.320265,999486
45.439771,12.34389,a7a099
45.440817,12.344512,e6eef3
45.440817,12.344512,0a0c05
45.433733,12.340993,615d55
45.438137,12.335908,444237
45.433733,12.340993,3b4130
45.43365,12.352581,131009
45.434523,12.338547,110c06
45.434523,12.338547,020202
45.437008,12.32666,211817
45.435231,12.34043,090f0b
45.438032,12.32769,0c090b
45.441341,12.329922,37423d
45.437008,12.335929,6d6d6d
45.435562,12.33078,9799c9
45.439808,12.339245,f8fafc
45.439311,12.342131,726d73
45.44029,12.33992,a99c91
45.439808,12.339245,bab4ab
45.431045,12.337131,b6b6b6
45.434087,12.339224,41413e
45.438056,12.335854,050c02
45.442602,12.328945,423c33
45.43135,12.321763,30471d
45.433582,12.338933,191b1a
45.434561,12.326531,1e1a0b
45.432988,12.339556,73725a
45.433582,12.338933,593116
45.438431,12.335801,030402
45.433951,12.340843,0c0d09
45.434034,12.33815,1b1f29
45.439055,12.333269,211d1b
45.431805,12.333827,4c4d4a
45.431677,12.333204,8e857e
45.437279,12.339577,8d786d
45.434087,12.33653,998375
45.435894,12.344298,110c0e
45.436571,12.335543,252028
45.444716,12.321166,eeeceb
45.446794,12.333204,f8f6f3
45.434237,12.343182,5c5647
45.435833,12.345027,1d2324
45.435833,12.345027,484445
45.435833,12.345027,1c1f1e
45.435833,12.345027,a7b1bd
45.435833,12.345027,5b5655
45.435833,12.345027,604c3e
45.435833,12.345027,1b1e22
45.435924,12.332496,656c75
45.435924,12.332496,44596b
45.433605,12.338333,7677b5
45.433605,12.338333,ddbeb0
45.433605,12.338333,34344a
45.435126,12.349705,30568d
45.436586,12.347602,7e603a
45.436586,12.347602,2a1b12
45.431105,12.342882,587da5
45.431105,12.342882,a5c1d7
45.431105,12.342882,49647e
45.431105,12.342882,0d0e13
45.431105,12.342882,688e9a
45.431105,12.342882,3b4f4d
45.430699,12.326188,f0e9ea
45.430699,12.326188,c0a2ac
45.431105,12.342882,060606
45.431105,12.342882,0c0604
45.43627,12.338805,858585
45.43627,12.338805,b1b1b1
45.43627,12.338805,051300
45.43627,12.338805,273e34
45.43627,12.338805,99999a
45.435126,12.349705,aca69b
45.435126,12.349705,445878
45.435126,12.349705,485e7e
45.435126,12.349705,6f4f32
45.436586,12.347602,1a1818
45.436586,12.347602,1f1a17
45.436586,12.347602,120f0f
45.436586,12.347602,2e4066
45.436586,12.347602,0b0a0b
45.436586,12.347602,5f544d
45.436586,12.347602,27393a
45.433605,12.338333,f1f8f8
45.433605,12.338333,242323
45.433605,12.338333,f6fbfc
45.433605,12.338333,958c7b
45.433605,12.338333,62584b
45.436586,12.347602,6d544c
45.433605,12.338333,6086b6
45.433605,12.338333,64625f
45.433605,12.338333,6e6961
45.432069,12.328548,393d40
45.432069,12.328548,222635
45.4467,12.3456,1e1c17
45.430021,12.33138,1d2123
45.438248,12.32829,1f201e
45.439881,12.333569,6c645f
45.435623,12.330865,7d746c
45.430021,12.33138,7b1d17
45.438815,12.367429,e1dde1
45.434599,12.336916,070604
45.437791,12.336659,0e0e0d
45.438182,12.330393,ab9060
45.437791,12.336659,131409
45.42966,12.342796,484244
45.433635,12.334556,17170c
45.434188,12.338821,e0f8fc
45.438129,12.335607,0e1918
45.434188,12.338821,1f1c14
45.434719,12.339019,e9edeb
45.441224,12.342967,9c8276
45.434252,12.352232,0f0e0e
45.434922,12.351266,7f7e76
45.434922,12.351266,807f7a
45.43385,12.350086,d2d2d5
45.431918,12.350773,a3afba
45.431549,12.35162,888781
45.431267,12.352285,bebebe
45.429991,12.355086,edf2f7
45.430605,12.353648,c4c8cd
45.429042,12.357242,7e7970
45.429042,12.357242,7d7a74
45.429042,12.357242,aa9175
45.429042,12.357242,91806d
45.429042,12.357242,8d8071
45.429042,12.357242,717067
45.429042,12.357242,616745
45.442187,12.335414,404233
45.436526,12.316703,2e231f
45.433876,12.339363,b1b4b7
45.439055,12.333269,e6e8ec
45.44434,12.32829,b09b82
45.440922,12.335886,353a37
45.440922,12.335886,0d120d
45.440922,12.335886,0c110c
45.432054,12.340157,9dabb6
45.435848,12.337174,868782
45.432988,12.33859,071005
45.433906,12.337667,131526
45.438815,12.33623,101215
45.444716,12.321166,1b1a18
45.432732,12.334728,dbdde3
45.438212,12.335672,ebebee
45.433213,12.34035,f8f6f3
45.43333,12.33933,9fb3c1
45.456759,12.352752,d3a272
45.437008,12.348632,90b7d4
45.434478,12.354812,0e0e0d
45.438577,12.336359,413757
45.433462,12.341358,dee9ee
45.434478,12.354812,100e0a
45.430864,12.329835,0a0906
45.434328,12.338118,3d3937
45.434102,12.33888,927f70
45.437459,12.334417,d1d6d4
45.440922,12.321381,97badf
45.440922,12.321381,a5c5e2
45.439311,12.327475,5e6265
45.439311,12.327475,475042
45.439071,12.329835,73624f
45.438483,12.333655,0e100b
45.438483,12.333655,c7bea5
45.438483,12.333655,171616
45.439071,12.329835,3c3236
45.438483,12.333655,505462
45.438574,12.335758,deedf4
45.438574,12.335758,41433d
45.434358,12.339191,e9fafe
45.434358,12.339191,d7f1fd
45.434358,12.339191,4378b2
45.434358,12.339191,1f1d1e
45.434358,12.339191,d1cfcb
45.434358,12.339191,8a898b
45.434358,12.339191,c3c0bb
45.433484,12.339985,4477af
45.434358,12.339191,cec7b9
45.434358,12.339191,cfd0cd
45.434358,12.339191,27141a
45.437776,12.3355,4d8fd0
45.437776,12.3355,6e7679
45.434493,12.327153,515d50
45.431,12.334556,dfeff5
45.433484,12.339985,618ebf
45.434493,12.327153,d3eefc
45.431,12.334556,5d5d54
45.433484,12.339985,82a3c3
45.442307,12.311553,6c87bb
45.42978,12.3561,cecfcc
45.431075,12.33623,2f5587
45.438273,12.328548,1f1c1c
45.433786,12.339491,bdd2ee
45.438273,12.328548,3b68a8
45.433786,12.339491,2864d2
45.438273,12.328548,7ba0ce
45.433786,12.339491,608fc5
45.438273,12.328548,fafdfd
45.438273,12.328548,ceced1
45.438212,12.335844,131311
45.430985,12.319364,645e57
45.438273,12.328548,5e5e49
45.438212,12.335844,cceafb
45.430985,12.319364,755843
45.430985,12.319364,a9b2c3
45.433786,12.339491,100d12
45.438273,12.328548,835213
45.438273,12.328548,aba19d
45.433786,12.339491,dbe5f8
45.438273,12.328548,0d0c0d
45.438273,12.328548,715c21
45.433786,12.339491,221e22
45.433786,12.339491,2a2629
45.433786,12.339491,827f85
45.441826,12.31739,a79282
45.434358,12.339191,111113
45.439311,12.327475,817e7e
45.438483,12.333655,181419
45.439071,12.329835,161313
45.434358,12.339191,151314
45.438574,12.335758,515750
45.434358,12.339191,17171e
45.43435,12.338751,1f2c47
45.434192,12.338848,85a6d1
45.433929,12.344738,b2b8b9
45.438694,12.328205,612b19
45.428493,12.358245,11100e
45.431708,12.333183,121211
45.430623,12.327775,a1a5ac
45.436661,12.352452,1a1c1a
45.439296,12.336702,6185e9
45.434478,12.354812,4e4736
45.431617,12.341594,30548b
45.431617,12.341594,0d0f0d
45.434147,12.340006,516056
45.434147,12.340006,93632b
45.434147,12.340006,1b2025
45.431617,12.341594,160b05
45.438393,12.337346,040402
45.438393,12.337346,030201
45.438393,12.337346,010101
45.4431,12.3245,040402
45.44,12.3338,a2928f
45.4451,12.322,070804
45.4297,12.3431,6c8d84
45.437971,12.336273,10130b
45.45146,12.302713,989b9c
45.444697,12.315201,96adc7
45.441042,12.321148,212426
45.441042,12.321148,2a2b29
45.441042,12.321148,6996cb
45.441042,12.321148,6a97cb
45.444331,12.32353,0c0d0c
45.444331,12.32353,997346
45.444331,12.32353,9d9795
45.444331,12.32353,846f72
45.444331,12.32353,5e5f62
45.444331,12.32353,baa8a5
45.434078,12.339205,d4c8be
45.434078,12.339205,865f50
45.434078,12.339205,8ca5c9
45.434078,12.339205,959391
45.434078,12.339205,9b9fa6
45.434078,12.339205,8f8884
45.433619,12.340922,2b3633
45.433619,12.340922,939497
45.433619,12.340922,808182
45.433619,12.340922,242324
45.433619,12.340922,6a6b6d
45.433619,12.340922,454446
45.434078,12.339205,7f7872
45.434078,12.339205,897d78
45.434778,12.339066,191512
45.419901,12.329235,a6a8a7
45.453387,12.328033,2b2338
45.43413,12.338397,131516
45.437249,12.328033,ebd5cc
45.437971,12.336273,0d0e07
45.437008,12.331466,473634
45.433755,12.337914,a3957e
45.43371,12.341637,111404
45.434403,12.338708,5b8cc4
45.433432,12.33962,110a03
45.437971,12.336273,7a9cab
45.438694,12.331123,e4dbdc
45.444331,12.32353,d6b67e
45.444331,12.32353,f4d597
45.444331,12.32353,f3d394
45.428303,12.325419,c7c6d0
45.42737,12.329109,acafb8
45.427385,12.333905,9da1a9
45.430457,12.338872,a7a9ad
45.430728,12.340471,a7acb6
45.431014,12.341759,989ea5
45.429682,12.342506,f5f8fc
45.429682,12.342506,9a9da3
45.429682,12.342506,8ea0b7
45.429682,12.342506,b5b6bb
45.429682,12.342506,8d97a6
45.429682,12.342506,919ba5
45.429682,12.342506,8f9aa5
45.429682,12.342506,979da6
45.429682,12.342506,8e97a2
45.429682,12.342506,8f99a4
45.429682,12.342506,7c7d7e
45.43389,12.340321,93897a
45.43389,12.340321,2a2b2a
45.43389,12.340321,7a96bb
45.43389,12.340321,8a8989
45.434271,12.340698,41403b
45.434271,12.340698,fbfafa
45.434271,12.340698,5b5a57
45.434251,12.340138,797067
45.434251,12.340138,a19382
45.434251,12.340138,8c847a
45.434251,12.340138,181713
45.433453,12.340181,2b2b2a
45.433874,12.339605,bbcce7
45.434214,12.339591,bdb0a7
45.433874,12.339605,bdcadb
45.434778,12.339066,cbd5e3
45.434778,12.339066,dae2ef
45.434778,12.339066,1e130d
45.434778,12.339066,12100d
45.434778,12.339066,49494b
45.433845,12.337521,12100e
45.433845,12.337521,040404
45.433845,12.337521,524842
45.433845,12.337521,050504
45.433845,12.337521,6584a9
45.433845,12.337521,6283ab
45.428303,12.325419,aeabae
45.427776,12.327468,b1b2b9
45.4288,12.323713,b5b2b7
45.440696,12.322221,c1ccd9
45.44391,12.325161,4c4b47
45.44391,12.325161,706f6f
45.44457,12.32402,595451
45.44457,12.32402,bda584
45.44457,12.32402,a79374
45.44457,12.32402,d0cfd3
45.44457,12.32402,7a756e
45.44457,12.32402,564d40
45.44457,12.32402,bdc1c9
45.444723,12.341576,b4b2b3
45.443917,12.339473,42352a
45.442555,12.342628,afaeb0
45.445385,12.343357,878b8e
45.443067,12.342048,a6a5a7
45.445536,12.342252,b0b4be
45.449088,12.346833,84a1c7
45.449357,12.347447,dfeaf9
45.45018,12.349912,e3e3e7
45.451399,12.352219,a8a6a9
45.451994,12.353496,a9a7a9
45.454831,12.352917,dae1ed
45.455155,12.352938,cbcacf
45.45602,12.353013,746969
45.45602,12.353013,cfd6df
45.45602,12.353013,edf0f4
45.45602,12.353013,e3e3e4
45.456645,12.351661,ababae
45.457631,12.348711,a88e6c
45.457631,12.348711,6c5b41
45.454741,12.347649,dfe2e9
45.454289,12.346694,a1a2a1
45.452596,12.347938,c1ccdd
45.452596,12.347938,bcc6d5
45.451043,12.349335,8d939b
45.451043,12.349335,dbdde3
45.451384,12.350063,d6d9e2
45.450059,12.348292,414a42
45.450059,12.348292,c3bdbe
45.450059,12.348292,d1cfd1
45.449088,12.346833,98a1ae
45.447463,12.344451,ccccd2
45.444075,12.324453,b8b7bf
45.44457,12.32402,5f606b
45.44457,12.32402,454343
45.44457,12.32401,77544a
45.452424,12.293701,747f7f
45.430473,12.309794,96979b
45.430307,12.318334,6d99d9
45.42978,12.322239,4d5f62
45.428937,12.325158,3568ad
45.428937,12.325158,426463
45.428907,12.337217,46796e
45.428907,12.337217,2e5d5e
45.432551,12.342967,456566
45.433786,12.33962,e5e1de
45.433786,12.33962,17448a
45.440772,12.32254,5c5552
45.432415,12.337131,242221
45.432415,12.337131,6d6764
45.434192,12.32696,51504b
45.440772,12.32254,748fb5
45.452514,12.350478,63615f
45.452514,12.350478,514343
45.453402,12.351551,beb1a5
45.452514,12.350478,2e2327
45.452514,12.350478,a6cdf3
45.441976,12.326145,4e3c3c
45.437143,12.337303,656a5d
45.431542,12.328805,5f8374
45.431542,12.328805,4f5a55
45.405975,12.362076,6d8d9a
45.408916,12.368084,c8bdb4
45.436646,12.320823,161717
45.456729,12.356142,555858
45.456729,12.356142,9a857f
45.404193,12.366142,22261b
45.405312,12.367408,171d23
45.415386,12.369049,111814
45.417615,12.368652,1b1610
45.417615,12.368652,2d3034
45.428003,12.333612,596c6d
45.431331,12.331595,4a4847
45.432415,12.337131,fcfcfc
45.431331,12.331595,fafafa
45.438039,12.33668,97878a
45.432551,12.342967,95afd0
45.419901,12.329235,191012
45.405869,12.368803,87cded
45.428877,12.352409,e9e9e9
45.438912,12.335704,84887c
45.433515,12.337818,6a493c
45.441404,12.321252,191916
45.440139,12.335329,a06322
45.438092,12.335157,262829
45.438092,12.335157,969494
45.441404,12.321252,acccf3
45.433827,12.337089,070603
45.438875,12.335758,050907
45.433125,12.33992,b1bbc1
45.437971,12.332153,e2dee5
45.42984,12.355992,18110c
45.4408,12.3219,c0d2e8
45.437971,12.332153,4d554a
45.434083,12.339051,100b0f
45.439176,12.32769,27271c
45.444716,12.282714,a4825b
45.444716,12.282714,a4825b
45.452424,12.392578,59534e
45.452424,12.392578,59534e
45.442338,12.336745,d9b487
45.442338,12.336745,d9b487
45.430081,12.340779,9ba8b5
45.430081,12.340779,9ba8b5
45.458789,12.358429,7b6c1d
45.458789,12.358429,7b6c1d
45.457481,12.354125,434a56
45.457481,12.354125,444b56
45.427732,12.319622,58573b
45.427732,12.319622,59593c
45.439176,12.32769,383a30
45.439176,12.32769,1b1c16
45.434719,12.339534,524649
45.434719,12.339534,95cafc
45.433515,12.337818,676575
45.433515,12.337818,676575
45.435984,12.337131,a8827b
45.435984,12.337131,a9837b
45.440147,12.333762,d1dce2
45.440147,12.333762,d1dce2
45.437791,12.329921,494848
45.437791,12.329921,494847
45.438935,12.318878,413f3a
45.438935,12.318878,413f3a
45.439176,12.32769,0e0e0a
45.439176,12.32769,0e0e0a
45.438175,12.335726,0f0c0b
45.438175,12.335726,100c0b
45.439176,12.32769,14140d
45.439176,12.32769,15140d
45.433484,12.34021,704e32
45.433484,12.34021,6f4e32
45.433725,12.337893,79b4e8
45.433725,12.337893,79b4e8
45.437271,12.335393,d2e3f3
45.437271,12.335393,d2e3f3
45.440749,12.322626,7194cb
45.440749,12.322626,7194cb
45.433093,12.339298,5d9abd
45.433093,12.339298,5d9abd
45.43164,12.329664,a39d86
45.430627,12.334642,c4beae
45.43164,12.329664,a7a089
45.430627,12.334642,c4beae
45.438694,12.328205,6a6663
45.438694,12.328205,696663
45.443177,12.332056,d3cdc8
45.443177,12.332056,d3cdc7
45.434452,12.339347,4d6c6a
45.434452,12.339347,4e6c6a
45.436774,12.328999,5d99c5
45.436774,12.328999,5d99c5
45.44457,12.32402,080807
45.44457,12.32402,050505
45.443952,12.325276,0c0d0a
45.443926,12.325329,040404
45.443824,12.325544,3e2b10
45.443824,12.325544,040504
45.44361,12.325522,040505
45.44361,12.325522,040505
45.44361,12.325522,060605
45.44361,12.325522,020202
45.449088,12.346833,98b0d4
45.430627,12.334642,656758
45.433635,12.327175,d6d2c7
45.43557,12.337946,45372e
45.429901,12.331295,7b787d
45.443572,12.331981,50494a
45.429901,12.331295,2c3138
45.435687,12.340339,1a1e16
45.436067,12.339298,a38872
45.438487,12.340918,5d83ab
45.432159,12.335479,372623
45.452424,12.31018,aeb9c5
45.459167,12.349319,383424
45.433274,12.338504,988548
45.436541,12.3433,15100a
45.434998,12.340414,67665e
45.434072,12.339019,848586
45.449473,12.365884,090909
45.440463,12.32401,221810
45.439236,12.333869,100b0a
45.443391,12.356185,646464
45.444637,12.323806,7c7c7c
45.439266,12.333945,46433c
45.438114,12.335801,080602
45.433236,12.339298,48433f
45.439236,12.333869,111011
45.438114,12.335801,131313
45.433236,12.339298,231614
45.434026,12.338472,b1a99f
45.438453,12.320137,746b64
45.434298,12.334642,010100
45.446643,12.329406,955f02
45.434456,12.339738,ceccc1
45.438099,12.335822,3b2f27
45.433752,12.340682,392926
45.441585,12.330436,0f100c
45.452424,12.293701,545a61
45.441585,12.330436,2e2e3a
45.437622,12.335511,191720
45.43484,12.344856,0e0b10
45.441585,12.330436,211b1d
45.435939,12.340264,878179
45.433334,12.33962,dfe1e6
45.435924,12.342753,f3f4f6
45.434026,12.337861,141611
45.435442,12.328419,efeff2
45.436556,12.332453,819bc1
45.43484,12.344856,9b6e75
45.441585,12.330436,9b968a
45.438092,12.328119,ab6e2a
45.43496,12.339706,5c4c4e
45.436285,12.331048,231d1e
45.436097,12.350585,8c766d
45.434252,12.339845,19171a
45.436097,12.350585,8295ba
45.430842,12.334846,a2a6b0
45.434252,12.339845,bbad99
45.438062,12.335833,6a5d5f
45.430842,12.334846,080707
45.434252,12.339845,91959c
45.434083,12.339051,675f5d
45.433597,12.340993,535d66
45.434252,12.339845,272524
45.434252,12.339845,867e77
45.438062,12.335833,a2b7dd
45.436872,12.326284,5a4d50
45.440892,12.321081,b1c4e8
45.436285,12.331048,615965
45.433274,12.338504,e9f2f3
45.426588,12.351121,627083
45.438694,12.329063,0d0e0a
45.433876,12.339019,afbfe1
45.438694,12.329063,686665
45.433876,12.339019,d7d5d4
45.438694,12.329063,1a1b19
45.433876,12.339019,f0f1f6
45.438694,12.329063,0b0c0a
45.430744,12.336273,fafaf2
45.438251,12.31849,ecebeb
45.432671,12.331981,b2b2b2
45.438212,12.319622,968d85
45.433891,12.344952,e7eaee
45.434764,12.34551,1a1d16
45.438062,12.335575,211c15
45.438062,12.335575,272a17
45.435653,12.341519,131910
45.431949,12.328494,84b6dc
45.435359,12.342742,8bb1d0
45.438251,12.31849,e2e8e8
45.442639,12.31842,767a6f
45.442639,12.31842,c1d2e1
45.434011,12.338322,5880bc
45.429781,12.325115,fec3ac
45.439176,12.331638,494a44
45.431467,12.34198,413f34
45.43484,12.344856,130f11
